seed,qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
222,198640.0,20.0,58.74,214565.96,1447.04,15925.96,20.58,40.0,40.0,0.023175477981567383,1.9934000968933105,0.04357767105102539,1.395533800125122,0.001035928726196289,30,0.0
222,347040.0,20.0,132.94,362799.16,4685.84,15759.16,20.58,35.0,35.0,0.026533126831054688,2.0070767402648926,0.041861534118652344,3.070985794067383,0.0009922981262207031,31,0.0
222,297200.0,20.0,108.02,312960.36,2780.64,15760.36,20.58,1.0,1.0,0.027834177017211914,2.0368525981903076,0.03963041305541992,1.372199296951294,0.0009996891021728516,32,0.0
222,223920.0,20.0,71.38,239846.36,1783.64,15926.36,20.58,1.0,1.0,0.027675628662109375,2.0114877223968506,0.04540538787841797,2.394563913345337,0.0010352134704589844,33,0.0
222,327520.0,20.0,123.18,343281.16,3202.84,15761.16,20.58,1.0,1.0,0.03152608871459961,1.9337882995605469,0.051096439361572266,1.8686919212341309,0.0010268688201904297,34,0.0
222,227720.0,20.0,73.28,243647.16,1891.84,15927.16,20.58,13.0,13.0,0.0316164493560791,2.0677413940429688,0.053594112396240234,3.9290921688079834,0.0010004043579101562,35,0.0
222,186800.0,20.0,52.82,202559.96,4337.04,15759.96,20.58,1.0,1.0,0.03407144546508789,1.9101545810699463,0.04263710975646973,1.6445605754852295,0.0009989738464355469,36,0.0
222,344720.0,20.0,131.78,360480.36,3886.64,15760.36,20.58,1.0,1.0,0.03728032112121582,1.9400687217712402,0.04168224334716797,4.786067008972168,0.0005393028259277344,37,0.0
222,231720.0,20.0,75.28,247479.96,3165.04,15759.96,20.58,42.0,42.0,0.03960156440734863,2.180821180343628,0.041413307189941406,2.94636607170105,0.0009999275207519531,38,0.0
222,271400.0,20.0,95.12,287161.96,4394.04,15761.96,20.58,1.0,1.0,0.03923749923706055,2.886929988861084,0.04287862777709961,6.4452879428863525,0.0,39,0.0
222,235800.0,20.0,77.32,251726.76,1888.24,15926.76,20.58,29.0,29.0,0.04184556007385254,2.1250412464141846,0.05399060249328613,8.453862428665161,0.0009984970092773438,40,0.0
222,367080.0,20.0,142.96,382839.16,4291.84,15759.16,20.58,1.0,1.0,0.043557167053222656,2.0034923553466797,0.04461669921875,3.0386500358581543,0.0,41,0.0
222,242560.0,20.0,80.7,258487.16,1876.84,15927.16,20.58,1.0,1.0,0.04656577110290527,1.9019029140472412,0.039933204650878906,6.183068037033081,0.001001596450805664,42,0.0
222,195720.0,20.0,57.28,211481.96,3293.04,15761.96,20.58,1.0,1.0,0.0518186092376709,1.995072603225708,0.0435633659362793,3.2156574726104736,0.0010027885437011719,43,0.0
222,353800.0,20.0,136.32,369560.36,4443.64,15760.36,20.58,1.0,1.0,0.07922983169555664,2.076869487762451,0.047559499740600586,13.970881462097168,0.0009996891021728516,44,0.0
222,366040.0,20.0,142.44,381803.56,4640.44,15763.56,20.58,34.0,34.0,0.07662844657897949,3.240764617919922,0.04925417900085449,7.852899551391602,0.0009989738464355469,45,0.0
222,409720.0,20.0,164.28,425482.36,4889.64,15762.36,20.58,1.0,1.0,0.06563138961791992,2.2212579250335693,0.05813002586364746,4.004225492477417,0.0,46,0.0
222,394840.0,20.0,156.84,410601.96,5185.04,15761.96,20.58,1.0,1.0,0.06472015380859375,2.217719793319702,0.05057358741760254,7.849898338317871,0.0,47,0.0
222,151160.0,20.0,35.0,167087.16,716.84,15927.16,20.58,43.0,43.0,0.003927707672119141,2.5462706089019775,0.03307032585144043,0.025106191635131836,0.0010001659393310547,2,0.5
222,137920.0,20.0,28.38,153679.96,916.04,15759.96,20.58,8.0,8.0,0.0013146400451660156,2.2567906379699707,0.03699898719787598,0.026000499725341797,0.0009999275207519531,2,1.0
222,154040.0,20.0,36.44,169799.96,886.04,15759.96,20.58,26.0,26.0,0.0026445388793945312,2.1451408863067627,0.039000511169433594,0.023650407791137695,0.0010173320770263672,3,0.5
222,145360.0,20.0,32.1,161287.16,527.84,15927.16,20.58,23.0,23.0,0.0020093917846679688,2.111467123031616,0.03566694259643555,0.025521278381347656,0.0,3,1.0
222,159560.0,20.0,39.2,175487.16,527.84,15927.16,20.58,50.0,50.0,0.0030107498168945312,2.1098110675811768,0.03589344024658203,0.026020288467407227,0.0010001659393310547,4,0.5
222,173240.0,20.0,46.04,189167.56,782.44,15927.56,20.58,1.0,1.0,0.001997232437133789,2.1696617603302,0.03671836853027344,0.02609562873840332,0.0009860992431640625,4,1.0
222,161160.0,20.0,40.0,176919.96,953.04,15759.96,20.58,1.0,1.0,0.002976655960083008,2.040224313735962,0.04406547546386719,0.030505895614624023,0.0009984970092773438,5,0.5
222,155200.0,20.0,37.02,171127.16,584.84,15927.16,20.58,1.0,1.0,0.0030035972595214844,2.038224935531616,0.03699660301208496,0.027003765106201172,0.0009984970092773438,5,1.0
222,215320.0,20.0,67.08,231079.96,1045.04,15759.96,20.58,1.0,1.0,0.0029478073120117188,2.175204038619995,0.03650689125061035,0.031000614166259766,0.000997304916381836,6,0.5
222,183480.0,20.0,51.16,199407.16,552.84,15927.16,20.58,1.0,1.0,0.0020110607147216797,1.9377825260162354,0.03707623481750488,0.026043415069580078,0.0010020732879638672,6,1.0
222,231640.0,20.0,75.24,247399.96,895.04,15759.96,20.58,1.0,1.0,0.0020356178283691406,2.1312694549560547,0.037000417709350586,0.031005859375,0.0009951591491699219,7,0.5
222,137480.0,20.0,28.16,153407.16,515.84,15927.16,20.58,56.0,56.0,0.0019974708557128906,2.275374412536621,0.03693842887878418,0.027554035186767578,0.0010001659393310547,7,1.0
222,232480.0,20.0,75.66,248239.56,948.44,15759.56,20.58,6.0,6.0,0.005005836486816406,1.8914692401885986,0.03900003433227539,0.034999847412109375,0.002006053924560547,8,0.5
222,246480.0,20.0,82.66,262239.96,1200.04,15759.96,20.58,25.0,25.0,0.002994537353515625,2.1588082313537598,0.03750967979431152,0.028000831604003906,0.0010004043579101562,8,1.0
222,165520.0,20.0,42.18,181447.56,1142.44,15927.56,20.58,1.0,1.0,0.003998756408691406,2.031306743621826,0.03601789474487305,0.04199957847595215,0.0010008811950683594,9,0.5
222,182440.0,20.0,50.64,198367.16,506.84,15927.16,20.58,1.0,1.0,0.001997709274291992,2.468940496444702,0.0440061092376709,0.031106948852539062,0.0010027885437011719,9,1.0
222,200400.0,20.0,59.62,216159.56,1367.44,15759.56,20.58,1.0,1.0,0.003991842269897461,2.16788911819458,0.04499959945678711,0.05050849914550781,0.0,10,0.5
222,215240.0,20.0,67.04,230999.96,1101.04,15759.96,20.58,1.0,1.0,0.002997875213623047,2.150256872177124,0.03991270065307617,0.03099966049194336,0.0,10,1.0
222,193440.0,20.0,56.14,209366.76,1120.24,15926.76,20.58,17.0,17.0,0.003016233444213867,2.1543467044830322,0.03391075134277344,0.04558420181274414,0.0,11,0.5
222,211320.0,20.0,65.08,227079.96,1380.04,15759.96,20.58,1.0,1.0,0.003000497817993164,2.1424355506896973,0.039006948471069336,0.029578447341918945,0.0009925365447998047,11,1.0
222,198200.0,20.0,58.52,214126.76,754.24,15926.76,20.58,29.0,29.0,0.0039980411529541016,2.3768837451934814,0.04229450225830078,0.06258916854858398,0.0009837150573730469,12,0.5
222,148960.0,20.0,33.9,164719.56,1277.44,15759.56,20.58,47.0,47.0,0.0029997825622558594,1.998366117477417,0.04199838638305664,0.03200340270996094,0.0015022754669189453,12,1.0
222,191440.0,20.0,55.14,207367.16,845.84,15927.16,20.58,1.0,1.0,0.003100872039794922,2.1905977725982666,0.04410719871520996,0.0675802230834961,0.00101470947265625,13,0.5
222,230120.0,20.0,74.48,245879.96,1046.04,15759.96,20.58,1.0,1.0,0.003000974655151367,2.0247116088867188,0.036513566970825195,0.029999732971191406,0.0010151863098144531,13,1.0
222,242200.0,20.0,80.52,257959.96,1239.04,15759.96,20.58,1.0,1.0,0.004003047943115234,2.1421875953674316,0.037917137145996094,0.08167338371276855,0.0005114078521728516,14,0.5
222,167200.0,20.0,43.02,183127.16,924.84,15927.16,20.58,1.0,1.0,0.002873659133911133,1.9299230575561523,0.03500652313232422,0.03151202201843262,0.0010085105895996094,14,1.0
222,184760.0,20.0,51.8,200687.16,997.84,15927.16,20.58,14.0,14.0,0.004997968673706055,2.4621806144714355,0.042031049728393555,0.11112332344055176,0.000995635986328125,15,0.5
222,228600.0,20.0,73.72,244359.96,1276.04,15759.96,20.58,1.0,1.0,0.0019996166229248047,2.0176162719726562,0.03914165496826172,0.03210163116455078,0.0010004043579101562,15,1.0
222,175800.0,20.0,47.32,191559.56,1641.44,15759.56,20.58,1.0,1.0,0.006970882415771484,2.0100290775299072,0.03700590133666992,0.11864423751831055,0.000980377197265625,16,0.5
222,169080.0,20.0,43.96,185007.16,836.84,15927.16,20.58,1.0,1.0,0.0030286312103271484,2.1651368141174316,0.03970503807067871,0.03599977493286133,0.000990152359008789,16,1.0
222,218120.0,20.0,68.48,233880.36,2216.64,15760.36,20.58,1.0,1.0,0.0061092376708984375,2.0305025577545166,0.039000511169433594,0.13055849075317383,0.0010025501251220703,17,0.5
222,197480.0,20.0,58.16,213407.16,772.84,15927.16,20.58,1.0,1.0,0.003000020980834961,2.0323290824890137,0.03723788261413574,0.03290724754333496,0.0,17,1.0
222,269080.0,20.0,93.96,284840.76,1878.24,15760.76,20.58,1.0,1.0,0.006996631622314453,2.161238670349121,0.041545867919921875,0.13368940353393555,0.0009992122650146484,18,0.5
222,193680.0,20.0,56.26,209607.16,859.84,15927.16,20.58,47.0,47.0,0.004000425338745117,2.748105764389038,0.03699088096618652,0.03398418426513672,0.0,18,1.0
222,233120.0,20.0,75.98,248879.56,2217.44,15759.56,20.58,79.0,79.0,0.0069963932037353516,2.152409076690674,0.038089752197265625,0.20420479774475098,0.0,19,0.5
222,179400.0,20.0,49.12,195160.36,2033.64,15760.36,20.58,1.0,1.0,0.0029981136322021484,2.15010142326355,0.04100632667541504,0.033843994140625,0.0,19,1.0
222,264200.0,20.0,91.52,280126.76,1087.24,15926.76,20.58,47.0,47.0,0.0069980621337890625,2.0433287620544434,0.037000179290771484,0.3359649181365967,0.0,20,0.5
222,166280.0,20.0,42.56,182207.16,833.84,15927.16,20.58,1.0,1.0,0.0030164718627929688,1.896566390991211,0.03900003433227539,0.034709930419921875,0.0,20,1.0
222,267880.0,20.0,93.36,283640.36,2058.64,15760.36,20.58,48.0,48.0,0.006982088088989258,2.135305166244507,0.039695024490356445,0.180617094039917,0.0008771419525146484,21,0.5
222,195240.0,20.0,57.04,211166.76,1357.24,15926.76,20.58,1.0,1.0,0.0040013790130615234,1.8789117336273193,0.043610334396362305,0.03800058364868164,0.0008721351623535156,21,1.0
222,173200.0,20.0,46.02,189127.56,1724.44,15927.56,20.58,52.0,52.0,0.00701904296875,2.0572404861450195,0.042513370513916016,0.2310934066772461,0.0,22,0.5
222,275040.0,20.0,96.94,290799.96,1410.04,15759.96,20.58,31.0,31.0,0.0029990673065185547,2.8420279026031494,0.039000511169433594,0.03772759437561035,0.0,22,1.0
222,279720.0,20.0,99.28,295647.56,1963.44,15927.56,20.58,16.0,16.0,0.007999181747436523,2.041734457015991,0.038298606872558594,0.32512521743774414,0.0,23,0.5
222,208480.0,20.0,63.66,224239.56,1795.44,15759.56,20.58,1.0,1.0,0.0029816627502441406,2.1630451679229736,0.038782358169555664,0.03803443908691406,0.0,23,1.0
222,220760.0,20.0,69.8,236519.96,2415.04,15759.96,20.58,1.0,1.0,0.010002851486206055,2.0664381980895996,0.04132509231567383,0.41968703269958496,0.0,24,0.5
222,195280.0,20.0,57.06,211207.16,1047.84,15927.16,20.58,29.0,29.0,0.004000663757324219,2.0381641387939453,0.04451155662536621,0.0390009880065918,0.0009999275207519531,24,1.0
222,201960.0,20.0,60.4,217887.16,1508.84,15927.16,20.58,1.0,1.0,0.009999990463256836,2.0027852058410645,0.040282249450683594,0.4447953701019287,0.0010013580322265625,25,0.5
222,170200.0,20.0,44.52,185960.36,1379.64,15760.36,20.58,41.0,41.0,0.003045797348022461,2.056715726852417,0.04300045967102051,0.03851819038391113,0.001001119613647461,25,1.0
222,197560.0,20.0,58.2,213319.56,2020.44,15759.56,20.58,1.0,1.0,0.010987043380737305,2.0457942485809326,0.052512407302856445,0.684307336807251,0.0,26,0.5
222,201080.0,20.0,59.96,217007.16,1223.84,15927.16,20.58,51.0,51.0,0.0039997100830078125,2.0346689224243164,0.04498481750488281,0.04004788398742676,0.0011065006256103516,26,1.0
222,231120.0,20.0,74.98,246879.16,2203.84,15759.16,20.58,36.0,36.0,0.010999202728271484,3.0026817321777344,0.04511570930480957,0.8444712162017822,0.0010008811950683594,27,0.5
222,322800.0,20.0,120.82,338560.76,1546.24,15760.76,20.58,1.0,1.0,0.00299835205078125,2.066542625427246,0.046209096908569336,0.04064750671386719,0.0009579658508300781,27,1.0
222,180440.0,20.0,49.64,196366.36,1758.64,15926.36,20.58,1.0,1.0,0.011995077133178711,2.046346426010132,0.0465693473815918,0.5300297737121582,0.0010001659393310547,28,0.5
222,231480.0,20.0,75.16,247239.96,1195.04,15759.96,20.58,28.0,28.0,0.004015684127807617,2.071697950363159,0.046031951904296875,0.04268145561218262,0.0,28,1.0
222,204920.0,20.0,61.88,220847.56,1460.44,15927.56,20.58,1.0,1.0,0.014518260955810547,2.029390335083008,0.039977312088012695,0.6526269912719727,0.0010013580322265625,29,0.5
222,289120.0,20.0,103.98,304880.36,1833.64,15760.36,20.58,1.0,1.0,0.004000425338745117,2.3129162788391113,0.04210376739501953,0.041709184646606445,0.0,29,1.0
222,218600.0,20.0,68.72,234527.56,1448.44,15927.56,20.58,42.0,42.0,0.014003515243530273,2.156751871109009,0.04100656509399414,1.5952420234680176,0.0010001659393310547,30,0.5
222,261360.0,20.0,90.1,277286.76,1006.24,15926.76,20.58,1.0,1.0,0.003999948501586914,2.2105820178985596,0.050000667572021484,0.04451322555541992,0.0010006427764892578,30,1.0
222,225000.0,20.0,71.92,240760.36,2224.64,15760.36,20.58,186.0,186.0,0.014000177383422852,2.1665148735046387,0.04302072525024414,0.76812744140625,0.0010232925415039062,31,0.5
222,157240.0,20.0,38.04,173167.16,925.84,15927.16,20.58,52.0,52.0,0.0040056705474853516,2.0263874530792236,0.0400090217590332,0.04403209686279297,0.00099945068359375,31,1.0
222,175720.0,20.0,47.28,191480.36,3279.64,15760.36,20.58,1.0,1.0,0.014580249786376953,3.1486027240753174,0.04402804374694824,1.4465465545654297,0.0,32,0.5
222,199000.0,20.0,58.92,214927.16,1131.84,15927.16,20.58,28.0,28.0,0.004095315933227539,2.1557154655456543,0.03999447822570801,0.04638957977294922,0.0008718967437744141,32,1.0
222,266080.0,20.0,92.46,281841.16,2372.84,15761.16,20.58,1.0,1.0,0.01552438735961914,2.0362484455108643,0.04395627975463867,1.301335334777832,0.0010027885437011719,33,0.5
222,257040.0,20.0,87.94,272967.56,1221.44,15927.56,20.58,1.0,1.0,0.0050182342529296875,2.0267598628997803,0.05251455307006836,0.05000591278076172,0.0,33,1.0
222,255960.0,20.0,87.4,271721.56,3340.44,15761.56,20.58,14.0,14.0,0.017000675201416016,1.9910564422607422,0.04803466796875,2.8327651023864746,0.0010013580322265625,34,0.5
222,202080.0,20.0,60.46,218006.76,1284.24,15926.76,20.58,1.0,1.0,0.004000186920166016,2.1358346939086914,0.051000118255615234,0.04852008819580078,0.0,34,1.0
222,267960.0,20.0,93.4,283721.16,3177.84,15761.16,20.58,15.0,15.0,0.01693129539489746,2.0303425788879395,0.046001434326171875,1.742431640625,0.0010008811950683594,35,0.5
222,232400.0,20.0,75.62,248159.56,1410.44,15759.56,20.58,13.0,13.0,0.004999399185180664,2.0606348514556885,0.04688858985900879,0.049851417541503906,0.0010006427764892578,35,1.0
222,201040.0,20.0,59.94,216965.96,4691.04,15925.96,20.58,47.0,47.0,0.017021656036376953,2.160449981689453,0.0438082218170166,1.8314552307128906,0.001001119613647461,36,0.5
222,208680.0,20.0,63.76,224440.36,1562.64,15760.36,20.58,85.0,85.0,0.005000114440917969,2.1892197132110596,0.04834294319152832,0.047751665115356445,0.0010950565338134766,36,1.0
222,297840.0,20.0,108.34,313767.16,7607.84,15927.16,20.58,1295.0,1295.0,0.019977569580078125,2.1711390018463135,0.05352020263671875,1.3790369033813477,0.0008790493011474609,37,0.5
222,159640.0,20.0,39.24,175567.16,965.84,15927.16,20.58,1.0,1.0,0.005562543869018555,3.3532235622406006,0.04752469062805176,0.04901456832885742,0.0010066032409667969,37,1.0
222,296920.0,20.0,107.88,312678.36,2816.64,15758.36,20.58,1.0,1.0,0.019866228103637695,2.153850793838501,0.04500436782836914,3.685297727584839,0.0009996891021728516,38,0.5
222,197240.0,20.0,58.04,213166.76,1080.24,15926.76,20.58,1.0,1.0,0.004998922348022461,2.195864200592041,0.05257439613342285,0.054013967514038086,0.0010075569152832031,38,1.0
222,361120.0,20.0,139.98,376880.36,4316.64,15760.36,20.58,1.0,1.0,0.021229982376098633,2.075308084487915,0.05121278762817383,1.546776294708252,0.00099945068359375,39,0.5
222,282240.0,20.0,100.54,297999.96,2911.04,15759.96,20.58,102.0,102.0,0.0050165653228759766,2.156104326248169,0.04831743240356445,0.05359506607055664,0.0,39,1.0
222,240400.0,20.0,79.62,256324.36,1646.64,15924.36,20.58,1.0,1.0,0.0225069522857666,2.105574131011963,0.0429990291595459,0.8551313877105713,0.0009722709655761719,40,0.5
222,236880.0,20.0,77.86,252640.36,1772.64,15760.36,20.58,112.0,112.0,0.0050201416015625,2.0833113193511963,0.06002330780029297,0.058010101318359375,0.0,40,1.0
222,237640.0,20.0,78.24,253564.76,2195.24,15924.76,20.58,1.0,1.0,0.023688793182373047,2.0428638458251953,0.0468754768371582,1.6132607460021973,0.0010039806365966797,41,0.5
222,202760.0,20.0,60.8,218686.76,1676.24,15926.76,20.58,3.0,3.0,0.005508899688720703,2.1755995750427246,0.046811819076538086,0.08762407302856445,0.0010018348693847656,41,1.0
222,341680.0,20.0,130.26,357439.56,3298.44,15759.56,20.58,1.0,1.0,0.024509668350219727,2.0562984943389893,0.0505068302154541,4.427942752838135,0.0,42,0.5
222,175880.0,20.0,47.36,191806.36,1599.64,15926.36,20.58,36.0,36.0,0.005003929138183594,2.0591530799865723,0.05579948425292969,0.05958390235900879,0.0,42,1.0
222,405360.0,20.0,162.1,421121.96,2865.04,15761.96,20.58,17.0,17.0,0.027001380920410156,2.2232768535614014,0.049514055252075195,2.4767637252807617,0.0010042190551757812,43,0.5
222,201680.0,20.0,60.26,217607.16,1217.84,15927.16,20.58,45.0,45.0,0.005040407180786133,2.047492265701294,0.04699993133544922,0.05750846862792969,0.0010013580322265625,43,1.0
222,338320.0,20.0,128.58,354079.96,3868.04,15759.96,20.58,1.0,1.0,0.02851700782775879,2.2043700218200684,0.04952049255371094,3.0085320472717285,0.0,44,0.5
222,268440.0,20.0,93.64,284367.16,795.84,15927.16,20.58,34.0,34.0,0.005002737045288086,2.052177906036377,0.04519820213317871,0.05751228332519531,0.001010894775390625,44,1.0
222,242400.0,20.0,80.62,258161.16,3733.84,15761.16,20.58,1.0,1.0,0.02948904037475586,2.0535712242126465,0.05308055877685547,3.6717522144317627,0.0009996891021728516,45,0.5
222,269440.0,20.0,94.14,285367.16,1457.84,15927.16,20.58,1.0,1.0,0.005107402801513672,1.9247870445251465,0.058019161224365234,0.0606837272644043,0.0010097026824951172,45,1.0
222,428960.0,20.0,173.9,444723.16,3421.84,15763.16,20.58,54.0,54.0,0.028985023498535156,2.1771533489227295,0.05566859245300293,1.625821590423584,0.0010004043579101562,46,0.5
222,267480.0,20.0,93.16,283407.56,72292.44,15927.56,20.58,1.0,1.0,0.005017280578613281,2.0438549518585205,0.04911184310913086,0.05948328971862793,0.0010273456573486328,46,1.0
222,267240.0,20.0,93.04,282999.96,3242.04,15759.96,20.58,528.0,528.0,0.02809453010559082,2.0599026679992676,0.04810142517089844,4.710817098617554,0.0009989738464355469,47,0.5
222,252240.0,20.0,85.54,268167.16,1385.84,15927.16,20.58,187.0,187.0,0.006018638610839844,2.1077194213867188,0.04898381233215332,0.05980110168457031,0.0010211467742919922,47,1.0
222,248040.0,20.0,83.44,263966.76,2850.24,15926.76,20.58,28.0,28.0,0.03300666809082031,2.3191494941711426,0.05565643310546875,7.458601236343384,0.0010023117065429688,48,0.5
222,241600.0,20.0,80.22,257361.16,1831.84,15761.16,20.58,9.0,9.0,0.005997180938720703,2.0478012561798096,0.0585637092590332,0.06798386573791504,0.001001596450805664,48,1.0
222,251480.0,20.0,85.16,267404.36,2115.64,15924.36,20.58,16.0,16.0,0.03399920463562012,2.025209665298462,0.053009748458862305,3.123950242996216,0.0,49,0.5
222,185600.0,20.0,52.22,201359.96,1952.04,15759.96,20.58,1.0,1.0,0.006017923355102539,1.9741742610931396,0.06219935417175293,0.06751060485839844,0.0010004043579101562,49,1.0
222,226680.0,20.0,72.76,242607.96,1989.04,15927.96,20.58,12.0,12.0,0.03583216667175293,1.963951826095581,0.06813693046569824,2.7514545917510986,0.0010001659393310547,50,0.5
222,392160.0,20.0,155.5,407919.96,3097.04,15759.96,20.58,1.0,1.0,0.005989551544189453,2.0725526809692383,0.059007883071899414,0.0683736801147461,0.0009987354278564453,50,1.0
222,325640.0,20.0,122.24,341567.56,1691.44,15927.56,20.58,390.0,390.0,0.03648567199707031,2.0853490829467773,0.055017948150634766,5.714131593704224,0.0009925365447998047,51,0.5
222,338960.0,20.0,128.9,354720.76,2860.24,15760.76,20.58,33.0,33.0,0.00599980354309082,2.2790427207946777,0.05900001525878906,0.07269430160522461,0.00099945068359375,51,1.0
222,205600.0,20.0,62.22,221523.96,2209.04,15923.96,20.58,28.0,28.0,0.12873625755310059,2.8757479190826416,0.03723740577697754,9.916319131851196,0.016893625259399414,52,0.5
222,211960.0,20.0,65.4,227883.96,2060.04,15923.96,20.58,883.0,883.0,0.06673264503479004,2.350104808807373,0.050063133239746094,9.136832237243652,0.010617971420288086,53,0.5
222,415040.0,20.0,166.94,430802.36,3002.64,15762.36,20.58,30.0,30.0,0.04922199249267578,2.147115468978882,0.16872859001159668,9.213556289672852,0.0,54,0.5
